Rank	Port	Volume 2015	Volume 2014	Volume 2013	Volume 2012	Volume 2011
215159	city_name_167771, country_name_18566	12.23	6.9	9.9	34.76	6.81
106488	city_name_120865, country_name_13177	11.05	23.53	34.57	26.8	28.01
241780	city_name_106353, country_name_14892	29.89	31.94	35.38	30.29	33.18
326932	city_name_156002, country_name_10448	34.7	28.64	1.35	24.59	31.71
320402	city_name_124313, country_name_18499	15.35	30.57	26.59	33.52	2.55
412701	city_name_137017, country_name_10710	17.21	6.62	6.43	22.53	18.13
355742	city_name_116021, country_name_14577	19.45	10.94	13.86	28.16	6.89
146138	city_name_176033, country_name_17069	1.54	1.83	12.92	18.24	35.09
425278	city_name_114830, country_name_17998	18.43	10.24	2.48	30.46	33.87
373850	city_name_166158, country_name_15661	21.86	16.72	21.28	25.66	10.96
123836	city_name_178389, country_name_16773	16.81	12.93	14.22	23.85	25.91
71734	city_name_121521, country_name_15863	29.12	30.94	2.35	2.67	30.97
189104	city_name_147693, country_name_17998	16.13	23.42	21.35	18.62	6.92
243965	city_name_174143, country_name_16065	25.7	32.87	26.09	12.11	27.85
176273	city_name_165750, country_name_13044	9.75	32.67	19.3	26.98	34.81
376780	city_name_113218, country_name_12875	17.36	20.25	9.37	8.69	30.75
363068	city_name_130214, country_name_15986	28.38	6.87	4.03	15.68	4.54
336236	city_name_126622, country_name_12985	16.19	33.81	22.76	16.08	32.58
17869	city_name_167885, country_name_11815	21.79	32.36	26.11	25.4	10.87
37514	city_name_116260, country_name_12311	31.84	27.26	29.31	5.25	14.24
235452	city_name_173741, country_name_15133	21.18	22.65	13.79	7.16	22.21
243792	city_name_193537, country_name_17653	29.14	17.52	18.34	13.38	32.93
427535	city_name_195255, country_name_19901	23.63	7.43	35.14	16.43	20.57
390057	city_name_103071, country_name_13016	19.6	32.13	30.15	35.82	29.59
192934	city_name_198551, country_name_15337	34.28	19.54	26.95	6.81	28.9
490441	city_name_173115, country_name_10039	7.64	24.01	25.02	32.89	18.39
293475	city_name_135518, country_name_12214	2.16	35.44	34.94	12.76	19.74
116693	city_name_119112, country_name_10179	15.61	12.63	21.56	18.28	34.19
123243	city_name_119964, country_name_10634	5.0	25.18	23.69	5.11	35.96
85322	city_name_199994, country_name_10645	8.41	32.48	4.75	12.45	18.29
87088	city_name_188220, country_name_16514	26.4	7.92	11.08	10.03	16.98
124302	city_name_119028, country_name_13570	15.07	3.47	26.83	19.46	25.92
499435	city_name_151822, country_name_12120	21.25	2.84	34.35	24.41	18.63
305961	city_name_118441, country_name_18228	20.46	6.32	7.17	2.97	26.82
451672	city_name_147171, country_name_19876	22.58	20.44	13.45	28.17	17.01
412895	city_name_125780, country_name_12113	34.76	17.03	7.26	12.21	11.48
23715	city_name_195887, country_name_10916	21.56	2.82	29.86	9.45	12.94
335076	city_name_127337, country_name_13053	28.88	14.48	35.55	29.04	32.56
420195	city_name_173119, country_name_12770	19.61	16.51	19.94	27.84	2.54
55441	city_name_179489, country_name_17238	9.61	32.82	7.67	34.81	14.97
492069	city_name_135641, country_name_18570	12.45	2.98	23.64	5.41	2.72
132261	city_name_158563, country_name_14242	20.83	14.69	27.67	29.33	1.72
118927	city_name_148853, country_name_17133	31.56	18.75	30.7	10.17	2.04
42630	city_name_143635, country_name_19492	30.54	35.25	6.93	5.77	26.15
22583	city_name_157813, country_name_16141	29.85	32.62	25.82	27.8	11.53
107025	city_name_172596, country_name_17338	7.03	8.29	22.03	6.47	17.86
495255	city_name_127531, country_name_17364	28.72	14.1	28.9	32.48	2.43
288511	city_name_154436, country_name_13803	18.09	1.72	7.79	22.93	9.74
238581	city_name_155117, country_name_18499	31.77	2.27	17.64	19.53	19.02
277387	city_name_171591, country_name_13657	24.46	8.08	6.42	2.15	33.06
241556	city_name_100573, country_name_10327	14.01	34.18	22.3	9.27	24.02
180926	city_name_134942, country_name_19640	3.22	23.52	18.77	23.31	21.19
422661	city_name_132905, country_name_12718	2.11	15.47	11.28	22.52	6.2
4279	city_name_178123, country_name_19251	17.73	24.92	33.32	4.95	32.01
206963	city_name_103399, country_name_10152	9.23	12.11	32.05	35.91	8.34
421639	city_name_133256, country_name_17334	30.57	1.97	10.9	4.17	10.7
256945	city_name_181281, country_name_16582	1.81	3.73	25.65	26.23	7.46
335791	city_name_104925, country_name_16272	16.87	31.71	26.93	29.97	8.04
374715	city_name_172238, country_name_14996	16.17	7.8	19.95	10.66	26.98
211257	city_name_133420, country_name_18369	32.66	26.47	28.83	13.66	12.91
220353	city_name_136053, country_name_17897	14.05	9.54	24.92	10.83	19.61
121030	city_name_120339, country_name_18086	34.04	4.72	30.03	16.8	4.11
358777	city_name_169299, country_name_12182	14.26	9.25	3.28	34.2	10.38
25132	city_name_114480, country_name_10578	28.89	16.5	31.15	35.64	25.51
13694	city_name_190658, country_name_18661	9.04	29.24	13.82	21.18	4.36
315623	city_name_168461, country_name_16590	26.74	23.62	2.13	2.41	31.13
5564	city_name_187025, country_name_13268	22.0	24.44	29.59	11.58	18.19
17408	city_name_172728, country_name_16129	7.37	3.86	15.21	7.22	8.31
141351	city_name_157941, country_name_12158	34.89	12.81	2.61	33.84	21.11
146198	city_name_188116, country_name_13734	1.53	32.48	10.16	7.94	22.12
210602	city_name_140271, country_name_18998	22.18	13.72	33.7	13.77	19.7
388418	city_name_117505, country_name_11050	30.25	28.78	12.51	20.23	16.61
375171	city_name_134736, country_name_19397	26.01	17.03	18.35	26.67	3.8
267114	city_name_121119, country_name_10532	5.46	20.14	1.88	4.29	9.6
173595	city_name_173566, country_name_11067	26.14	16.94	24.92	15.48	35.36
12242	city_name_128306, country_name_16330	17.78	3.23	16.42	19.73	21.83
138141	city_name_178156, country_name_14109	8.38	16.2	12.63	28.71	14.96
35650	city_name_199667, country_name_15778	20.99	4.03	24.86	32.4	24.6
246093	city_name_197406, country_name_10365	1.0	35.19	17.43	24.74	25.13
3645	city_name_127660, country_name_13945	12.68	5.1	10.16	7.17	14.35
63565	city_name_107400, country_name_16625	33.8	12.16	4.12	35.7	32.58
233515	city_name_136037, country_name_10504	31.66	30.76	7.41	2.22	33.26
147707	city_name_137303, country_name_11564	25.24	24.13	18.63	34.26	30.3
84883	city_name_159020, country_name_16855	26.82	1.27	22.87	21.95	16.08
409693	city_name_152932, country_name_13833	4.21	15.66	29.34	15.75	34.13
313742	city_name_132627, country_name_16239	32.26	16.31	11.56	32.91	31.01
223063	city_name_183647, country_name_14829	7.43	20.65	11.38	25.66	34.85
353149	city_name_194471, country_name_17323	10.96	25.97	16.83	16.11	28.6
192636	city_name_174770, country_name_15130	27.09	34.39	3.16	13.44	34.43
230658	city_name_110247, country_name_10664	9.56	25.05	32.91	32.4	31.85
403459	city_name_179681, country_name_15596	13.95	12.91	19.8	15.99	18.24
403397	city_name_177900, country_name_11602	21.64	23.34	34.45	21.43	25.88
373373	city_name_109227, country_name_19421	30.73	10.21	11.23	35.05	32.68
123278	city_name_115316, country_name_13618	3.11	22.48	7.0	15.48	31.14
253983	city_name_135446, country_name_10659	1.62	6.27	19.09	33.59	35.37
76648	city_name_195551, country_name_14723	16.76	7.98	20.36	18.38	26.07
415271	city_name_125996, country_name_14285	6.46	20.18	17.63	8.82	23.64
147234	city_name_177957, country_name_15346	3.99	30.55	15.56	34.6	28.91
70777	city_name_118196, country_name_11063	3.29	10.24	10.88	5.33	12.54
250821	city_name_167309, country_name_13134	19.14	13.23	24.84	15.02	12.04
371304	city_name_179930, country_name_16708	1.25	32.33	8.93	32.82	22.85
94198	city_name_160136, country_name_19195	15.5	21.56	17.97	7.38	17.67
410170	city_name_122249, country_name_15861	30.29	2.13	14.22	28.28	19.88
490828	city_name_192251, country_name_19859	16.03	27.5	27.3	2.59	18.58
183046	city_name_189776, country_name_15246	9.46	4.09	22.29	2.93	21.9
442405	city_name_106912, country_name_18263	30.73	13.99	17.63	31.67	8.87
300503	city_name_159885, country_name_11628	27.41	3.52	16.36	4.93	24.46
244522	city_name_121799, country_name_13327	4.9	2.61	17.66	12.92	18.55
381417	city_name_174891, country_name_17273	14.07	35.89	31.08	25.4	24.17
495600	city_name_181640, country_name_15551	32.66	12.32	10.84	32.95	13.18
466806	city_name_131340, country_name_15275	29.17	11.25	13.96	8.56	20.91
175184	city_name_185701, country_name_19340	27.58	27.34	30.06	17.63	13.06
386462	city_name_168424, country_name_13602	12.62	10.38	7.46	3.05	29.56
260485	city_name_156931, country_name_16920	35.04	26.1	27.87	17.36	10.27
387307	city_name_175983, country_name_19763	31.94	2.82	15.34	16.07	16.97
362103	city_name_161491, country_name_13900	30.32	3.79	28.96	17.06	18.91
438647	city_name_147212, country_name_17810	35.38	35.1	11.41	12.91	6.42
12995	city_name_111956, country_name_10293	34.75	8.88	10.68	28.09	26.33
237265	city_name_155150, country_name_18503	16.62	8.54	25.24	9.19	10.19
210254	city_name_135677, country_name_10510	31.97	16.71	15.84	27.81	21.15
183848	city_name_179502, country_name_11138	20.6	13.73	5.33	7.02	16.59
402094	city_name_172503, country_name_18057	3.09	17.64	19.4	17.24	5.46
87031	city_name_174233, country_name_14712	20.17	5.4	5.06	27.67	26.01
166089	city_name_117302, country_name_10150	23.27	26.63	30.32	27.07	13.99
157517	city_name_146953, country_name_16268	16.68	29.82	29.4	34.26	25.48
298834	city_name_194754, country_name_13607	18.53	33.35	15.14	12.24	4.54
371505	city_name_142336, country_name_15319	14.85	3.5	32.4	13.98	33.97
185312	city_name_184930, country_name_17385	3.7	20.29	31.53	34.96	25.61
39299	city_name_148362, country_name_18792	25.72	27.25	18.7	2.52	1.51
380080	city_name_153143, country_name_15068	23.84	18.27	10.28	9.1	3.24
390205	city_name_133749, country_name_10905	20.3	3.99	21.02	5.82	10.02
225996	city_name_108609, country_name_13421	17.0	27.85	28.25	9.59	34.55
192306	city_name_108534, country_name_12900	25.65	24.55	31.61	12.55	32.93
449063	city_name_157391, country_name_19185	3.45	15.39	16.76	5.11	4.14
208270	city_name_161052, country_name_11260	16.31	29.31	14.55	10.23	34.02
356554	city_name_100702, country_name_10430	3.95	13.24	14.34	5.65	18.72
434304	city_name_120334, country_name_12552	21.7	29.23	5.33	34.64	8.44
64080	city_name_121072, country_name_12799	26.16	10.03	16.57	15.89	13.31
289998	city_name_140497, country_name_19451	31.65	23.41	26.34	19.92	28.48
286325	city_name_126092, country_name_12832	10.73	3.93	19.26	11.31	21.48
118992	city_name_131489, country_name_12025	3.33	32.78	24.58	7.32	9.43
326206	city_name_113622, country_name_14289	3.95	32.33	14.56	18.73	28.12
391654	city_name_198011, country_name_11793	28.9	17.93	3.93	24.68	34.87
223922	city_name_137782, country_name_12049	35.82	12.17	8.1	18.6	34.97
107952	city_name_136771, country_name_11102	1.82	28.49	13.43	18.2	21.59
254929	city_name_193662, country_name_17227	19.64	32.21	19.74	30.55	14.22
343891	city_name_171446, country_name_15023	22.12	11.4	11.76	1.56	3.4
55257	city_name_121734, country_name_10796	11.43	28.57	17.5	28.46	17.67
4231	city_name_176665, country_name_16947	29.07	3.09	9.37	35.22	9.33
37972	city_name_131333, country_name_18525	32.4	25.8	17.15	24.6	12.94
288776	city_name_156112, country_name_19333	18.37	1.65	21.98	24.13	12.51
226480	city_name_143437, country_name_14372	4.82	11.49	29.38	24.08	8.69
333525	city_name_195702, country_name_11414	7.62	9.6	4.37	25.26	16.08
248328	city_name_153081, country_name_18320	17.26	14.2	35.35	27.86	19.64
366484	city_name_102739, country_name_18547	2.88	19.08	2.97	18.27	5.4
357114	city_name_140996, country_name_14348	35.99	13.16	12.52	22.42	35.12
250014	city_name_120605, country_name_18695	25.36	30.73	34.6	6.11	8.25
157868	city_name_178514, country_name_11727	6.25	10.29	8.87	4.95	27.52
271891	city_name_192587, country_name_17774	34.16	18.68	8.0	32.62	27.81
84420	city_name_151621, country_name_10841	17.92	9.19	1.57	33.41	19.02
338600	city_name_106076, country_name_19103	13.44	30.03	16.42	6.56	8.46
311549	city_name_194394, country_name_10540	24.2	4.92	18.78	7.69	26.05
389177	city_name_112120, country_name_15180	32.41	3.93	12.22	2.4	8.9
170348	city_name_115147, country_name_16917	33.14	25.6	27.3	24.54	23.36
252458	city_name_178041, country_name_16171	2.41	2.3	32.52	5.23	27.66
365704	city_name_169476, country_name_16335	13.01	18.95	29.53	9.65	20.96
413996	city_name_108399, country_name_15821	13.43	5.56	30.79	7.46	31.05
242904	city_name_186184, country_name_16832	22.0	32.83	11.1	2.18	14.87
325430	city_name_168376, country_name_14695	9.92	4.28	21.38	27.32	17.65
406736	city_name_112418, country_name_16726	35.0	29.71	21.93	5.36	20.27
201880	city_name_151262, country_name_19864	2.81	29.12	23.03	20.1	26.3
364154	city_name_108492, country_name_15164	4.05	15.28	2.97	6.06	18.66
205822	city_name_118225, country_name_10971	8.0	29.52	28.82	12.79	4.03
321670	city_name_119711, country_name_11984	15.78	9.09	18.76	33.24	31.68
357829	city_name_119157, country_name_14779	26.69	32.25	16.54	13.13	5.71
277508	city_name_103697, country_name_16833	12.99	15.76	15.06	16.45	26.88
39668	city_name_147897, country_name_11042	20.31	31.5	20.42	11.7	23.43
466972	city_name_148343, country_name_15898	12.53	3.92	8.58	7.08	25.96
124035	city_name_104949, country_name_18485	18.43	25.65	22.0	8.62	29.78
435481	city_name_155419, country_name_12279	18.79	8.44	21.98	26.88	16.61
11018	city_name_110460, country_name_15795	10.04	14.09	5.17	12.29	3.67
282647	city_name_131814, country_name_12232	23.3	32.49	5.49	31.55	9.65
272537	city_name_111742, country_name_19259	15.36	5.89	20.92	9.34	12.7
457601	city_name_195716, country_name_10873	21.84	35.66	26.61	18.27	14.95
425983	city_name_175628, country_name_15852	29.68	19.48	23.63	15.44	35.2
377884	city_name_140387, country_name_17480	9.07	13.99	17.9	34.91	26.71
435401	city_name_141971, country_name_10935	14.25	17.48	32.81	22.23	28.71
26232	city_name_171410, country_name_16718	15.96	22.31	20.5	17.53	33.37
392372	city_name_130487, country_name_12158	1.81	18.96	20.76	32.25	20.44
484017	city_name_121039, country_name_18467	18.89	12.66	18.82	3.17	18.55
355662	city_name_195973, country_name_16651	3.01	26.95	7.66	31.94	6.17
467573	city_name_118204, country_name_13544	30.25	27.9	1.7	24.68	15.28
207739	city_name_119587, country_name_12360	6.7	16.01	24.88	1.83	12.34
313724	city_name_184307, country_name_13822	3.38	8.69	19.16	29.57	8.5
375547	city_name_165636, country_name_11375	9.87	30.82	12.06	15.5	1.38
319180	city_name_186089, country_name_12501	19.45	2.77	2.49	6.0	4.71
348561	city_name_195942, country_name_18267	22.79	3.19	17.13	19.52	13.15
470511	city_name_153111, country_name_17875	4.21	12.69	19.29	5.25	26.07
72463	city_name_122764, country_name_13223	24.86	3.72	5.64	32.19	18.58
170565	city_name_128763, country_name_15378	16.86	9.29	17.45	30.54	17.08
359104	city_name_178480, country_name_19874	5.89	7.68	7.49	14.27	21.06
470298	city_name_127860, country_name_19955	12.55	34.72	10.17	8.69	30.13
319236	city_name_198474, country_name_18685	8.88	12.38	31.19	17.5	17.26
357645	city_name_144761, country_name_15277	3.62	23.85	13.14	30.61	13.42
164577	city_name_165148, country_name_19015	25.87	11.31	6.57	28.73	16.33
121154	city_name_103647, country_name_15879	12.88	6.47	31.69	27.29	5.34
85429	city_name_164342, country_name_18199	29.08	9.72	7.95	20.44	35.34
179396	city_name_180956, country_name_16281	19.6	19.81	35.21	29.93	24.28
123289	city_name_146036, country_name_13944	27.31	10.41	8.92	20.94	24.01
472382	city_name_191124, country_name_16351	12.99	28.22	14.58	24.94	5.72
439112	city_name_180926, country_name_15047	14.19	5.36	21.3	15.14	28.31
395860	city_name_197889, country_name_15676	6.14	19.31	22.32	21.91	13.74
282036	city_name_111097, country_name_13550	31.3	11.08	18.0	22.08	33.44
251258	city_name_137375, country_name_14904	16.71	5.91	5.63	23.93	32.16
441792	city_name_113556, country_name_13286	1.67	11.43	2.8	17.74	8.16
165619	city_name_125228, country_name_16718	21.63	18.7	10.29	17.0	22.63
75483	city_name_196453, country_name_10749	32.62	34.06	16.17	25.16	2.57
190922	city_name_189227, country_name_15608	10.4	25.68	35.34	32.61	25.35
913	city_name_168367, country_name_19449	6.01	30.79	8.25	15.7	2.93
462820	city_name_177524, country_name_11957	19.93	29.12	25.95	8.08	26.24
61098	city_name_165247, country_name_19445	25.81	20.5	24.5	27.95	2.68
223754	city_name_180024, country_name_18428	29.44	2.89	8.55	31.67	17.83
303542	city_name_144899, country_name_12734	11.3	23.78	18.21	13.81	35.44
399750	city_name_172242, country_name_19611	28.78	33.48	33.13	29.14	16.44
65032	city_name_162721, country_name_19081	3.97	11.29	33.69	13.39	30.39
403929	city_name_113280, country_name_13195	34.76	19.49	16.78	25.69	20.9
283517	city_name_130213, country_name_13012	26.97	10.81	8.11	28.24	29.5
52388	city_name_188920, country_name_19741	23.85	12.72	28.02	35.7	3.07
239158	city_name_190199, country_name_10787	1.08	27.02	21.62	34.76	12.61
174125	city_name_184623, country_name_12819	9.06	7.33	2.83	28.87	24.87
480571	city_name_175210, country_name_19125	1.0	11.94	15.36	13.33	13.66
129802	city_name_154687, country_name_18181	26.14	27.38	20.68	35.12	30.92
356101	city_name_192016, country_name_19039	6.72	14.1	3.73	22.89	28.06
79240	city_name_185693, country_name_19346	9.02	25.09	14.68	2.32	4.8
306449	city_name_118195, country_name_10169	19.69	28.0	30.68	29.62	25.31
301893	city_name_119079, country_name_11646	29.06	26.98	11.46	24.25	26.77
392018	city_name_120438, country_name_11485	33.93	34.13	14.49	31.77	30.79
199534	city_name_174474, country_name_12725	26.41	14.84	30.63	35.14	19.85
488418	city_name_149617, country_name_16421	26.68	32.99	30.37	17.86	2.14
337777	city_name_148471, country_name_15468	23.37	31.97	25.95	16.03	29.95
174411	city_name_175580, country_name_17302	10.83	20.52	8.65	18.4	15.34
57067	city_name_166063, country_name_15276	2.05	33.17	12.67	16.32	4.26
349596	city_name_129317, country_name_12231	2.52	15.59	19.93	4.57	13.72
38274	city_name_107127, country_name_16839	26.19	12.38	20.72	19.27	1.16
333991	city_name_149303, country_name_18730	25.31	33.16	11.7	16.83	13.74
63104	city_name_196935, country_name_11468	10.2	32.64	23.19	25.48	4.51
432023	city_name_198279, country_name_16473	20.74	17.3	11.89	12.48	35.66
117845	city_name_105610, country_name_18990	18.36	23.99	34.39	13.84	22.77
